feature_family_id	sample_stem	status	area	apex_rt	peak_start_rt	peak_end_rt	neutral_loss_tag	family_center_mz	family_center_rt	area_baseline_corrected	area_uncertainty	area_uncertainty_formula_version	baseline_residual_mad	area_uncertainty_noise_source	baseline_type	baseline_score	uncertainty_fraction	baseline_fraction	integration_scan_count	area_baseline_corrected_asls	baseline_score_asls
FAM000306	NormalBC2263_DNA	detected	483640	12.6383	12.6383	12.7626	DNA_dR	274.141	12.6383	0	180.6	baseline_residual_mad_v1	36.4578	asls_residual	linear_edge	0	0.000373419	0	4	483163	0.999013
FAM000306	NormalBC2312_DNA	duplicate_assigned	832806	12.6105	12.5692	12.7741	DNA_dR	274.141	12.6383	554910	211.107	baseline_residual_mad_v1	50.0081	asls_residual	linear_edge	0.666313	0.000253489	0.666313	6	831864	0.998868
FAM000306	TumorBC2312_DNA	duplicate_assigned	886665	12.2276	12.1038	12.2693	DNA_dR	274.141	12.6383	202098	157.39	baseline_residual_mad_v1	49.8161	asls_residual	linear_edge	0.227931	0.000177508	0.227931	5	885674	0.998883
FAM000307	BenignfatBC1055_DNA	duplicate_assigned	6.34462e+08	13.219	12.991	13.426	DNA_dR	275.076	12.991	5.3107e+08	553695	baseline_residual_mad_v1	64612.6	asls_residual	linear_edge	0.83704	0.0008727	0.83704	12	6.30796e+08	0.994222
FAM000307	BenignfatBC1151_DNA	duplicate_assigned	5.49612e+08	13.2244	13.0125	13.472	DNA_dR	275.076	12.991	4.8569e+08	478707	baseline_residual_mad_v1	53808.1	asls_residual	linear_edge	0.883696	0.00087099	0.883696	13	5.46221e+08	0.993831
FAM000307	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	6.12961e+08	13.0069	12.7998	13.2561	DNA_dR	275.076	12.991	5.41508e+08	430314	baseline_residual_mad_v1	50093.2	asls_residual	linear_edge	0.88343	0.000702026	0.88343	12	6.09924e+08	0.995046
FAM000307	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	6.00657e+08	12.991	12.7957	13.2397	DNA_dR	275.076	12.991	5.01675e+08	467594	baseline_residual_mad_v1	57739.8	asls_residual	linear_edge	0.83521	0.00077847	0.83521	12	5.97587e+08	0.99489
FAM000307	NormalBC2263_DNA	duplicate_assigned	6.87971e+08	13.3011	13.0947	13.509	DNA_dR	275.076	12.991	5.83156e+08	509488	baseline_residual_mad_v1	62016.7	asls_residual	linear_edge	0.847646	0.000740566	0.847646	11	6.84805e+08	0.995397
FAM000307	NormalBC2312_DNA	duplicate_assigned	7.03185e+08	13.3525	13.084	13.5179	DNA_dR	275.076	12.991	5.90293e+08	383354	baseline_residual_mad_v1	64473.1	asls_residual	linear_edge	0.839455	0.000545168	0.839455	12	6.99802e+08	0.995188
FAM000307	TumorBC2263_DNA	duplicate_assigned	2.28519e+08	13.356	13.1908	13.563	DNA_dR	275.076	12.991	1.9456e+08	155014	baseline_residual_mad_v1	19795.4	asls_residual	linear_edge	0.851393	0.000678339	0.851393	10	2.27673e+08	0.996298
FAM000307	TumorBC2312_DNA	duplicate_assigned	7.11924e+08	13.1416	12.9014	13.3488	DNA_dR	275.076	12.991	6.11379e+08	552809	baseline_residual_mad_v1	114564	asls_residual	linear_edge	0.858771	0.0007765	0.858771	14	7.05543e+08	0.991037
FAM000308	BenignfatBC1055_DNA	duplicate_assigned	6.34462e+08	13.219	12.991	13.426	DNA_dR	275.076	13.0069	5.3107e+08	546315	baseline_residual_mad_v1	63738.4	asls_residual	linear_edge	0.83704	0.000861069	0.83704	12	6.30793e+08	0.994218
FAM000308	BenignfatBC1151_DNA	duplicate_assigned	5.49612e+08	13.2244	13.0125	13.472	DNA_dR	275.076	13.0069	4.8569e+08	478707	baseline_residual_mad_v1	53808.1	asls_residual	linear_edge	0.883696	0.00087099	0.883696	13	5.46221e+08	0.993831
FAM000308	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	6.12961e+08	13.0069	12.7998	13.2561	DNA_dR	275.076	13.0069	5.41508e+08	422526	baseline_residual_mad_v1	49119.2	asls_residual	linear_edge	0.88343	0.00068932	0.88343	12	6.09922e+08	0.995042
FAM000308	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	6.00657e+08	12.991	12.7957	13.2397	DNA_dR	275.076	13.0069	5.01675e+08	460663	baseline_residual_mad_v1	56895.4	asls_residual	linear_edge	0.83521	0.000766931	0.83521	12	5.9759e+08	0.994893
FAM000308	NormalBC2263_DNA	duplicate_assigned	6.87971e+08	13.3011	13.0947	13.509	DNA_dR	275.076	13.0069	5.83156e+08	509488	baseline_residual_mad_v1	62016.7	asls_residual	linear_edge	0.847646	0.000740566	0.847646	11	6.84805e+08	0.995397
FAM000308	NormalBC2312_DNA	duplicate_assigned	7.03185e+08	13.3525	13.084	13.5179	DNA_dR	275.076	13.0069	5.90293e+08	383490	baseline_residual_mad_v1	64589.3	asls_residual	linear_edge	0.839455	0.000545362	0.839455	12	6.99801e+08	0.995187
FAM000308	TumorBC2263_DNA	duplicate_assigned	2.28519e+08	13.356	13.1908	13.563	DNA_dR	275.076	13.0069	1.9456e+08	155014	baseline_residual_mad_v1	19795.4	asls_residual	linear_edge	0.851393	0.000678339	0.851393	10	2.27673e+08	0.996298
FAM000308	TumorBC2312_DNA	duplicate_assigned	7.11924e+08	13.1416	12.9014	13.3488	DNA_dR	275.076	13.0069	6.11379e+08	554378	baseline_residual_mad_v1	115032	asls_residual	linear_edge	0.858771	0.000778705	0.858771	14	7.05547e+08	0.991043
FAM000309	BenignfatBC1055_DNA	detected	6.34462e+08	13.219	12.991	13.426	DNA_dR	275.076	13.1991	5.3107e+08	533413	baseline_residual_mad_v1	62233.1	asls_residual	linear_edge	0.83704	0.000840733	0.83704	12	6.30788e+08	0.994209
FAM000309	BenignfatBC1151_DNA	detected	5.49612e+08	13.2244	13.0125	13.472	DNA_dR	275.076	13.1991	4.8569e+08	462534	baseline_residual_mad_v1	51985.2	asls_residual	linear_edge	0.883696	0.000841565	0.883696	13	5.46211e+08	0.993812
FAM000309	Breast_Cancer_Tissue_pooled_QC3	detected	6.12961e+08	13.0069	12.7998	13.2561	DNA_dR	275.076	13.1991	5.41508e+08	422526	baseline_residual_mad_v1	49119.2	asls_residual	linear_edge	0.88343	0.00068932	0.88343	12	6.09922e+08	0.995042
FAM000309	Breast_Cancer_Tissue_pooled_QC5	detected	6.00657e+08	12.991	12.7957	13.2397	DNA_dR	275.076	13.1991	5.01675e+08	467594	baseline_residual_mad_v1	57739.8	asls_residual	linear_edge	0.83521	0.00077847	0.83521	12	5.97587e+08	0.99489
FAM000309	NormalBC2263_DNA	rescued	6.87971e+08	13.3011	13.0947	13.509	DNA_dR	275.076	13.1991	5.83156e+08	509488	baseline_residual_mad_v1	62016.7	asls_residual	linear_edge	0.847646	0.000740566	0.847646	11	6.84805e+08	0.995397
FAM000309	NormalBC2312_DNA	detected	7.03185e+08	13.3525	13.084	13.5179	DNA_dR	275.076	13.1991	5.90293e+08	383307	baseline_residual_mad_v1	66785.8	asls_residual	linear_edge	0.839455	0.000545101	0.839455	12	6.99798e+08	0.995183
FAM000309	TumorBC2263_DNA	detected	2.28519e+08	13.356	13.1908	13.563	DNA_dR	275.076	13.1991	1.9456e+08	150217	baseline_residual_mad_v1	19208.6	asls_residual	linear_edge	0.851393	0.000657348	0.851393	10	2.2767e+08	0.996283
FAM000309	TumorBC2312_DNA	detected	7.11924e+08	13.1416	12.9014	13.3488	DNA_dR	275.076	13.1991	6.11379e+08	573940	baseline_residual_mad_v1	113901	asls_residual	linear_edge	0.858771	0.000806181	0.858771	14	7.05535e+08	0.991026
FAM000310	BenignfatBC1055_DNA	duplicate_assigned	6.34462e+08	13.219	12.991	13.426	DNA_dR	275.076	13.219	5.3107e+08	533413	baseline_residual_mad_v1	62233.1	asls_residual	linear_edge	0.83704	0.000840733	0.83704	12	6.30788e+08	0.994209
FAM000310	BenignfatBC1151_DNA	duplicate_assigned	5.49612e+08	13.2244	13.0125	13.472	DNA_dR	275.076	13.219	4.8569e+08	457358	baseline_residual_mad_v1	51403.4	asls_residual	linear_edge	0.883696	0.000832146	0.883696	13	5.46213e+08	0.993817
FAM000310	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	6.12961e+08	13.0069	12.7998	13.2561	DNA_dR	275.076	13.219	5.41508e+08	431392	baseline_residual_mad_v1	50192.5	asls_residual	linear_edge	0.88343	0.000703783	0.88343	12	6.09919e+08	0.995038
FAM000310	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	6.00657e+08	12.991	12.7957	13.2397	DNA_dR	275.076	13.219	5.01675e+08	481165	baseline_residual_mad_v1	59427.6	asls_residual	linear_edge	0.83521	0.000801064	0.83521	12	5.97586e+08	0.994887
FAM000310	NormalBC2263_DNA	duplicate_assigned	6.87971e+08	13.3011	13.0947	13.509	DNA_dR	275.076	13.219	5.83156e+08	500356	baseline_residual_mad_v1	60888.2	asls_residual	linear_edge	0.847646	0.000727292	0.847646	11	6.84798e+08	0.995387
FAM000310	NormalBC2312_DNA	duplicate_assigned	7.03185e+08	13.3525	13.084	13.5179	DNA_dR	275.076	13.219	5.90293e+08	379501	baseline_residual_mad_v1	66159.3	asls_residual	linear_edge	0.839455	0.000539688	0.839455	12	6.99802e+08	0.995188
FAM000310	TumorBC2263_DNA	duplicate_assigned	2.28519e+08	13.356	13.1908	13.563	DNA_dR	275.076	13.219	1.9456e+08	147283	baseline_residual_mad_v1	18819.5	asls_residual	linear_edge	0.851393	0.00064451	0.851393	10	2.27672e+08	0.99629
FAM000310	TumorBC2312_DNA	duplicate_assigned	7.11924e+08	13.1416	12.9014	13.3488	DNA_dR	275.076	13.219	6.11379e+08	554510	baseline_residual_mad_v1	115810	asls_residual	linear_edge	0.858771	0.00077889	0.858771	14	7.05562e+08	0.991064
FAM000311	BenignfatBC1055_DNA	duplicate_assigned	6.34462e+08	13.219	12.991	13.426	DNA_dR	275.076	13.2244	5.3107e+08	531866	baseline_residual_mad_v1	62051.9	asls_residual	linear_edge	0.83704	0.000838294	0.83704	12	6.30785e+08	0.994206
FAM000311	BenignfatBC1151_DNA	duplicate_assigned	5.49612e+08	13.2244	13.0125	13.472	DNA_dR	275.076	13.2244	4.8569e+08	462534	baseline_residual_mad_v1	51985.2	asls_residual	linear_edge	0.883696	0.000841565	0.883696	13	5.46211e+08	0.993812
FAM000311	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	6.12961e+08	13.0069	12.7998	13.2561	DNA_dR	275.076	13.2244	5.41508e+08	431392	baseline_residual_mad_v1	50192.5	asls_residual	linear_edge	0.88343	0.000703783	0.88343	12	6.09919e+08	0.995038
FAM000311	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	6.00657e+08	12.991	12.7957	13.2397	DNA_dR	275.076	13.2244	5.01675e+08	481165	baseline_residual_mad_v1	59427.6	asls_residual	linear_edge	0.83521	0.000801064	0.83521	12	5.97586e+08	0.994887
FAM000311	NormalBC2263_DNA	duplicate_assigned	6.87971e+08	13.3011	13.0947	13.509	DNA_dR	275.076	13.2244	5.83156e+08	489699	baseline_residual_mad_v1	59583.5	asls_residual	linear_edge	0.847646	0.000711801	0.847646	11	6.84796e+08	0.995385
FAM000311	NormalBC2312_DNA	duplicate_assigned	7.03185e+08	13.3525	13.084	13.5179	DNA_dR	275.076	13.2244	5.90293e+08	379501	baseline_residual_mad_v1	66159.3	asls_residual	linear_edge	0.839455	0.000539688	0.839455	12	6.99802e+08	0.995188
FAM000311	TumorBC2263_DNA	duplicate_assigned	2.28519e+08	13.356	13.1908	13.563	DNA_dR	275.076	13.2244	1.9456e+08	147704	baseline_residual_mad_v1	18874.2	asls_residual	linear_edge	0.851393	0.000646353	0.851393	10	2.27671e+08	0.996288
FAM000311	TumorBC2312_DNA	duplicate_assigned	7.11924e+08	13.1416	12.9014	13.3488	DNA_dR	275.076	13.2244	6.11379e+08	554510	baseline_residual_mad_v1	115810	asls_residual	linear_edge	0.858771	0.00077889	0.858771	14	7.05562e+08	0.991064
FAM000312	BenignfatBC1055_DNA	duplicate_assigned	6.34462e+08	13.219	12.991	13.426	DNA_dR	275.076	13.3525	5.3107e+08	542115	baseline_residual_mad_v1	63231.5	asls_residual	linear_edge	0.83704	0.000854448	0.83704	12	6.30782e+08	0.9942
FAM000312	BenignfatBC1151_DNA	duplicate_assigned	5.49612e+08	13.2244	13.0125	13.472	DNA_dR	275.076	13.3525	4.8569e+08	461638	baseline_residual_mad_v1	51884.5	asls_residual	linear_edge	0.883696	0.000839935	0.883696	13	5.4621e+08	0.99381
FAM000312	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	6.12961e+08	13.0069	12.7998	13.2561	DNA_dR	275.076	13.3525	5.41508e+08	429941	baseline_residual_mad_v1	49982.3	asls_residual	linear_edge	0.88343	0.000701417	0.88343	12	6.09919e+08	0.995038
FAM000312	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	6.00657e+08	12.991	12.7957	13.2397	DNA_dR	275.076	13.3525	5.01675e+08	492668	baseline_residual_mad_v1	59226.5	asls_residual	linear_edge	0.83521	0.000820215	0.83521	12	5.97583e+08	0.994883
FAM000312	NormalBC2263_DNA	rescued	6.87971e+08	13.3011	13.0947	13.509	DNA_dR	275.076	13.3525	5.83156e+08	476210	baseline_residual_mad_v1	57926	asls_residual	linear_edge	0.847646	0.000692194	0.847646	11	6.84793e+08	0.99538
FAM000312	NormalBC2312_DNA	detected	7.03185e+08	13.3525	13.084	13.5179	DNA_dR	275.076	13.3525	5.90293e+08	383307	baseline_residual_mad_v1	66785.8	asls_residual	linear_edge	0.839455	0.000545101	0.839455	12	6.99798e+08	0.995183
FAM000312	TumorBC2263_DNA	rescued	2.28519e+08	13.356	13.1908	13.563	DNA_dR	275.076	13.3525	1.9456e+08	149451	baseline_residual_mad_v1	19097.7	asls_residual	linear_edge	0.851393	0.000653999	0.851393	10	2.2767e+08	0.996285
FAM000312	TumorBC2312_DNA	duplicate_assigned	7.11924e+08	13.1416	12.9014	13.3488	DNA_dR	275.076	13.3525	6.11379e+08	525471	baseline_residual_mad_v1	111529	asls_residual	linear_edge	0.858771	0.0007381	0.858771	14	7.05567e+08	0.991071
FAM000313	BenignfatBC1055_DNA	duplicate_assigned	6.34462e+08	13.219	12.991	13.426	DNA_dR	275.076	13.356	5.3107e+08	542115	baseline_residual_mad_v1	63231.5	asls_residual	linear_edge	0.83704	0.000854448	0.83704	12	6.30782e+08	0.9942
FAM000313	BenignfatBC1151_DNA	duplicate_assigned	5.49612e+08	13.2244	13.0125	13.472	DNA_dR	275.076	13.356	4.8569e+08	459365	baseline_residual_mad_v1	51634.1	asls_residual	linear_edge	0.883696	0.0008358	0.883696	13	5.46208e+08	0.993806
FAM000313	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	6.12961e+08	13.0069	12.7998	13.2561	DNA_dR	275.076	13.356	5.41508e+08	429739	baseline_residual_mad_v1	49957.7	asls_residual	linear_edge	0.88343	0.000701088	0.88343	12	6.09919e+08	0.995037
FAM000313	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	6.00657e+08	12.991	12.7957	13.2397	DNA_dR	275.076	13.356	5.01675e+08	492852	baseline_residual_mad_v1	59160.5	asls_residual	linear_edge	0.83521	0.000820521	0.83521	12	5.97581e+08	0.994879
FAM000313	NormalBC2263_DNA	duplicate_assigned	6.87971e+08	13.3011	13.0947	13.509	DNA_dR	275.076	13.356	5.83156e+08	478626	baseline_residual_mad_v1	58218.8	asls_residual	linear_edge	0.847646	0.000695707	0.847646	11	6.84794e+08	0.995381
FAM000313	NormalBC2312_DNA	duplicate_assigned	7.03185e+08	13.3525	13.084	13.5179	DNA_dR	275.076	13.356	5.90293e+08	383913	baseline_residual_mad_v1	66891.5	asls_residual	linear_edge	0.839455	0.000545963	0.839455	12	6.99799e+08	0.995184
FAM000313	TumorBC2263_DNA	duplicate_assigned	2.28519e+08	13.356	13.1908	13.563	DNA_dR	275.076	13.356	1.9456e+08	150217	baseline_residual_mad_v1	19208.6	asls_residual	linear_edge	0.851393	0.000657348	0.851393	10	2.2767e+08	0.996283
FAM000313	TumorBC2312_DNA	duplicate_assigned	7.11924e+08	13.1416	12.9014	13.3488	DNA_dR	275.076	13.356	6.11379e+08	519752	baseline_residual_mad_v1	111724	asls_residual	linear_edge	0.858771	0.000730066	0.858771	14	7.05562e+08	0.991064
FAM000314	BenignfatBC1055_DNA	duplicate_assigned	3.40408e+08	19.5471	19.2567	19.8389	DNA_dR	275.095	19.0625	3.02518e+08	414225	baseline_residual_mad_v1	42869.8	asls_residual	linear_edge	0.888692	0.00121685	0.888692	15	3.37361e+08	0.991047
FAM000314	BenignfatBC1151_DNA	duplicate_assigned	4.38448e+08	19.6177	19.3279	20.0555	DNA_dR	275.095	19.0625	3.81241e+08	766673	baseline_residual_mad_v1	70608.7	asls_residual	linear_edge	0.869523	0.00174861	0.869523	19	4.32315e+08	0.986011
FAM000314	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	4.59335e+08	19.0625	18.7725	19.3966	DNA_dR	275.095	19.0625	4.00042e+08	535429	baseline_residual_mad_v1	52119.3	asls_residual	linear_edge	0.870915	0.00116566	0.870915	17	4.5402e+08	0.988427
FAM000314	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	1.73041e+08	19.4043	19.2052	20.0797	DNA_dR	275.095	19.0625	1.52957e+08	66212.9	baseline_residual_mad_v1	13341.2	asls_residual	linear_edge	0.883935	0.000382644	0.883935	31	1.68712e+08	0.974987
FAM000314	NormalBC2263_DNA	duplicate_assigned	5.17217e+08	19.3113	18.9964	19.8535	DNA_dR	275.095	19.0625	4.66909e+08	990109	baseline_residual_mad_v1	81128.6	asls_residual	linear_edge	0.902734	0.0019143	0.902734	24	5.07187e+08	0.980609
FAM000314	NormalBC2312_DNA	duplicate_assigned	5.83503e+08	19.5665	19.2285	19.9571	DNA_dR	275.095	19.0625	5.15854e+08	1.2163e+06	baseline_residual_mad_v1	128744	asls_residual	linear_edge	0.884064	0.00208448	0.884064	23	5.72424e+08	0.981013
FAM000314	TumorBC2263_DNA	duplicate_assigned	1.84769e+08	18.3393	18.0913	19.2869	DNA_dR	275.095	19.0625	1.57299e+08	257445	baseline_residual_mad_v1	18885.8	asls_residual	linear_edge	0.85133	0.00139334	0.85133	30	1.8209e+08	0.985499
FAM000314	TumorBC2312_DNA	duplicate_assigned	6.14993e+08	19.2022	18.8067	19.5832	DNA_dR	275.095	19.0625	5.40026e+08	812325	baseline_residual_mad_v1	123831	asls_residual	linear_edge	0.878102	0.00132087	0.878102	29	5.97366e+08	0.971339
FAM000315	BenignfatBC1055_DNA	detected	3.40408e+08	19.5471	19.2567	19.8389	DNA_dR	275.095	19.2564	3.02518e+08	394526	baseline_residual_mad_v1	40831	asls_residual	linear_edge	0.888692	0.00115898	0.888692	15	3.37353e+08	0.991025
FAM000315	BenignfatBC1151_DNA	detected	4.38448e+08	19.6177	19.3279	20.0555	DNA_dR	275.095	19.2564	3.81241e+08	601962	baseline_residual_mad_v1	55445.6	asls_residual	linear_edge	0.869523	0.00137294	0.869523	19	4.32226e+08	0.985808
FAM000315	Breast_Cancer_Tissue_pooled_QC3	detected	4.59335e+08	19.0625	18.7725	19.3966	DNA_dR	275.095	19.2564	4.00042e+08	535429	baseline_residual_mad_v1	52119.3	asls_residual	linear_edge	0.870915	0.00116566	0.870915	17	4.5402e+08	0.988427
FAM000315	Breast_Cancer_Tissue_pooled_QC5	detected	1.73041e+08	19.4043	19.2052	20.0797	DNA_dR	275.095	19.2564	1.52957e+08	62249.8	baseline_residual_mad_v1	12464.5	asls_residual	linear_edge	0.883935	0.000359741	0.883935	31	1.68716e+08	0.975006
FAM000315	NormalBC2263_DNA	detected	5.17217e+08	19.3113	18.9964	19.8535	DNA_dR	275.095	19.2564	4.66909e+08	894800	baseline_residual_mad_v1	73305	asls_residual	linear_edge	0.902734	0.00173003	0.902734	24	5.07139e+08	0.980516
FAM000315	NormalBC2312_DNA	detected	5.83503e+08	19.5665	19.2285	19.9571	DNA_dR	275.095	19.2564	5.15854e+08	1.38203e+06	baseline_residual_mad_v1	130810	asls_residual	linear_edge	0.884064	0.00236851	0.884064	23	5.72274e+08	0.980755
FAM000315	TumorBC2263_DNA	detected	1.84769e+08	18.3393	18.0913	19.2869	DNA_dR	275.095	19.2564	1.57299e+08	254384	baseline_residual_mad_v1	18668.4	asls_residual	linear_edge	0.85133	0.00137677	0.85133	30	1.82089e+08	0.985494
FAM000315	TumorBC2312_DNA	detected	6.14993e+08	19.2022	18.8067	19.5832	DNA_dR	275.095	19.2564	5.40026e+08	822163	baseline_residual_mad_v1	119468	asls_residual	linear_edge	0.878102	0.00133687	0.878102	29	5.9733e+08	0.97128
FAM000316	BenignfatBC1055_DNA	duplicate_assigned	3.40408e+08	19.5471	19.2567	19.8389	DNA_dR	275.095	19.3113	3.02518e+08	366143	baseline_residual_mad_v1	37893.6	asls_residual	linear_edge	0.888692	0.0010756	0.888692	15	3.37347e+08	0.991006
FAM000316	BenignfatBC1151_DNA	duplicate_assigned	4.38448e+08	19.6177	19.3279	20.0555	DNA_dR	275.095	19.3113	3.81241e+08	676775	baseline_residual_mad_v1	62336.4	asls_residual	linear_edge	0.869523	0.00154357	0.869523	19	4.32283e+08	0.98594
FAM000316	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	4.59335e+08	19.0625	18.7725	19.3966	DNA_dR	275.095	19.3113	4.00042e+08	487825	baseline_residual_mad_v1	47482.6	asls_residual	linear_edge	0.870915	0.00106202	0.870915	17	4.54011e+08	0.988409
FAM000316	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	1.73041e+08	19.4043	19.2052	20.0797	DNA_dR	275.095	19.3113	1.52957e+08	64345.7	baseline_residual_mad_v1	12965	asls_residual	linear_edge	0.883935	0.000371853	0.883935	31	1.68715e+08	0.975004
FAM000316	NormalBC2263_DNA	duplicate_assigned	5.17217e+08	19.3113	18.9964	19.8535	DNA_dR	275.095	19.3113	4.66909e+08	894800	baseline_residual_mad_v1	73305	asls_residual	linear_edge	0.902734	0.00173003	0.902734	24	5.07139e+08	0.980516
FAM000316	NormalBC2312_DNA	duplicate_assigned	5.83503e+08	19.5665	19.2285	19.9571	DNA_dR	275.095	19.3113	5.15854e+08	1.37669e+06	baseline_residual_mad_v1	135503	asls_residual	linear_edge	0.884064	0.00235935	0.884064	23	5.72343e+08	0.980874
FAM000316	TumorBC2263_DNA	duplicate_assigned	1.84769e+08	18.3393	18.0913	19.2869	DNA_dR	275.095	19.3113	1.57299e+08	281782	baseline_residual_mad_v1	20665.3	asls_residual	linear_edge	0.85133	0.00152505	0.85133	30	1.82094e+08	0.985523
FAM000316	TumorBC2312_DNA	duplicate_assigned	6.14993e+08	19.2022	18.8067	19.5832	DNA_dR	275.095	19.3113	5.40026e+08	863579	baseline_residual_mad_v1	125051	asls_residual	linear_edge	0.878102	0.00140421	0.878102	29	5.97322e+08	0.971267
FAM000317	BenignfatBC1055_DNA	duplicate_assigned	3.40408e+08	19.5471	19.2567	19.8389	DNA_dR	275.095	19.4043	3.02518e+08	346071	baseline_residual_mad_v1	35816.9	asls_residual	linear_edge	0.888692	0.00101663	0.888692	15	3.37343e+08	0.990995
FAM000317	BenignfatBC1151_DNA	duplicate_assigned	4.38448e+08	19.6177	19.3279	20.0555	DNA_dR	275.095	19.4043	3.81241e+08	662837	baseline_residual_mad_v1	61052.5	asls_residual	linear_edge	0.869523	0.00151178	0.869523	19	4.3225e+08	0.985863
FAM000317	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	4.59335e+08	19.0625	18.7725	19.3966	DNA_dR	275.095	19.4043	4.00042e+08	473059	baseline_residual_mad_v1	46041.2	asls_residual	linear_edge	0.870915	0.00102988	0.870915	17	4.54008e+08	0.988403
FAM000317	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	1.73041e+08	19.4043	19.2052	20.0797	DNA_dR	275.095	19.4043	1.52957e+08	62249.8	baseline_residual_mad_v1	12464.5	asls_residual	linear_edge	0.883935	0.000359741	0.883935	31	1.68716e+08	0.975006
FAM000317	NormalBC2263_DNA	duplicate_assigned	5.17217e+08	19.3113	18.9964	19.8535	DNA_dR	275.095	19.4043	4.66909e+08	844756	baseline_residual_mad_v1	69208.3	asls_residual	linear_edge	0.902734	0.00163327	0.902734	24	5.07129e+08	0.980497
FAM000317	NormalBC2312_DNA	duplicate_assigned	5.83503e+08	19.5665	19.2285	19.9571	DNA_dR	275.095	19.4043	5.15854e+08	1.35017e+06	baseline_residual_mad_v1	131029	asls_residual	linear_edge	0.884064	0.0023139	0.884064	23	5.72315e+08	0.980825
FAM000317	TumorBC2263_DNA	duplicate_assigned	1.84769e+08	18.3393	18.0913	19.2869	DNA_dR	275.095	19.4043	1.57299e+08	290371	baseline_residual_mad_v1	21294.2	asls_residual	linear_edge	0.85133	0.00157154	0.85133	30	1.82097e+08	0.985539
FAM000317	TumorBC2312_DNA	duplicate_assigned	6.14993e+08	19.2022	18.8067	19.5832	DNA_dR	275.095	19.4043	5.40026e+08	1.05136e+06	baseline_residual_mad_v1	149517	asls_residual	linear_edge	0.878102	0.00170954	0.878102	29	5.97291e+08	0.971217
